maxl,avgl,region,rrate,ind,catl,plts,pltrs,ots,blcl,status,trf,ur,cmt
337,52,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type1,TRUE,type1
650,32,sw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type2,Type2,FALSE,type2
340,23,nw,0,type5,type1,FALSE,FALSE,FALSE,type2,Type5,Type4,TRUE,type2
334,49,sw,0,type3,type1,FALSE,FALSE,FALSE,type5,Type3,Type4,FALSE,type2
404,35,nw,0,type3,type1,FALSE,FALSE,FALSE,type1,Type3,Type2,FALSE,type2
627,41,nw,0,type3,type1,FALSE,FALSE,FALSE,type2,Type5,Type5,TRUE,type2
456,47,nw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type5,Type1,TRUE,type2
370,56,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type4,Type4,TRUE,type1
611,40,ct,0,type2,type1,FALSE,FALSE,FALSE,type2,Type4,Type5,FALSE,type2
539,23,ne,0,type4,type1,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type2
274,35,nw,0,type3,type2,FALSE,FALSE,FALSE,type1,Type2,Type5,FALSE,type2
244,36,sw,0,type2,type2,FALSE,FALSE,FALSE,type1,Type4,Type5,FALSE,type1
415,37,nw,0,type2,type2,FALSE,FALSE,FALSE,type1,Type1,Type5,FALSE,type1
594,36,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type2,TRUE,type2
120,55,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,FALSE,type2
131,51,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type1
393,57,se,0,type1,type5,TRUE,FALSE,FALSE,type1,Type4,Type4,TRUE,type1
596,41,ne,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,TRUE,type1
519,37,se,0,type2,type5,TRUE,FALSE,FALSE,type1,Type3,Type3,TRUE,type2
581,50,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type2,FALSE,type1
427,59,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,FALSE,type2
435,47,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type1
163,30,ne,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type3,FALSE,type2
129,46,se,0,type5,type5,FALSE,FALSE,FALSE,type1,Type5,Type3,FALSE,type1
227,24,ne,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type2,TRUE,type2
479,57,sw,0,type3,type5,TRUE,FALSE,FALSE,type1,Type4,Type4,FALSE,type2
323,54,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,TRUE,type2
357,51,sw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type5,Type1,FALSE,type2
495,43,sw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,TRUE,type1
400,45,sw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type5,TRUE,type2
337,34,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type3,TRUE,type2
104,34,nw,0,type1,type5,TRUE,FALSE,FALSE,type2,Type3,Type2,FALSE,type1
429,60,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type4,TRUE,type2
336,54,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type2,FALSE,type1
601,61,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type2
548,53,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type2,FALSE,type2
420,38,nw,0,type4,type5,FALSE,FALSE,FALSE,type2,Type3,Type2,FALSE,type1
317,32,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type5,TRUE,type1
505,37,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type5,TRUE,type2
217,44,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type4,FALSE,type1
361,36,sw,0,type2,type5,TRUE,FALSE,FALSE,type2,Type5,Type3,TRUE,type1
515,43,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type2,FALSE,type2
529,32,se,0,type2,type5,FALSE,FALSE,FALSE,type5,Type2,Type2,TRUE,type1
532,55,se,0,type2,type3,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type1
394,32,se,0,type2,type3,TRUE,FALSE,FALSE,type2,Type2,Type2,TRUE,type1
440,55,nw,0,type3,type3,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type2
443,33,ne,0,type2,type3,FALSE,FALSE,FALSE,type2,Type1,Type3,FALSE,type1
364,30,nw,0,type1,type3,TRUE,FALSE,FALSE,type2,Type2,Type5,TRUE,type1
500,34,nw,0,type2,type4,FALSE,FALSE,FALSE,type1,Type1,Type1,FALSE,type1
118,29,sw,0,type3,type4,FALSE,FALSE,FALSE,type1,Type2,Type5,FALSE,type2
657,55,sw,0,type2,type4,FALSE,FALSE,FALSE,type1,Type5,Type1,FALSE,type2
459,47,se,0,type1,type4,FALSE,FALSE,FALSE,type1,Type4,Type5,FALSE,type1
76,45,ct,0,type2,type3,FALSE,FALSE,FALSE,type1,Type3,Type3,TRUE,type2
393,42,se,0,type1,type5,TRUE,FALSE,FALSE,type1,Type1,Type3,FALSE,type2
560,48,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type1,TRUE,type2
522,48,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type1,FALSE,type2
485,39,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type3,TRUE,type2
99,33,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,FALSE,type1
516,34,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,TRUE,type2
134,55,se,0,type5,type5,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type1
458,46,nw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type4,Type4,TRUE,type1
312,43,se,0,type4,type2,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type1
447,52,se,0,type1,type5,TRUE,FALSE,FALSE,type1,Type5,Type2,FALSE,type2
342,39,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type1
540,52,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type1,FALSE,type2
495,31,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type1
398,55,sw,0,type1,type5,TRUE,FALSE,FALSE,type1,Type1,Type2,FALSE,type1
303,45,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type1,TRUE,type2
372,58,nw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type1
489,41,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type4,TRUE,type2
377,30,nw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type1
406,41,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type5,Type2,FALSE,type2
91,60,nw,0,type4,type1,TRUE,FALSE,FALSE,type2,Type4,Type4,FALSE,type1
228,28,ne,0,type3,type1,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type1
285,53,sw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type2
373,55,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type1
549,34,nw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type4,Type3,TRUE,type1
443,59,nw,0,type3,type1,TRUE,FALSE,FALSE,type2,Type2,Type1,TRUE,type1
391,24,ne,0,type2,type1,FALSE,FALSE,FALSE,type2,Type5,Type5,TRUE,type1
209,29,se,0,type2,type1,TRUE,FALSE,FALSE,type2,Type2,Type3,FALSE,type1
153,50,sw,0,type5,type1,FALSE,FALSE,FALSE,type2,Type2,Type5,TRUE,type2
264,44,sw,0,type3,type1,FALSE,FALSE,FALSE,type5,Type4,Type1,TRUE,type2
415,31,nw,0,type1,type1,TRUE,FALSE,FALSE,type1,Type5,Type3,TRUE,type1
515,53,se,0,type3,type1,FALSE,FALSE,FALSE,type2,Type1,Type3,TRUE,type2
481,33,nw,0,type2,type1,TRUE,FALSE,FALSE,type2,Type1,Type4,FALSE,type2
510,39,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type2,TRUE,type1
432,49,se,0,type2,type1,TRUE,FALSE,FALSE,type2,Type4,Type4,TRUE,type2
360,36,nw,0,type2,type2,FALSE,FALSE,FALSE,type1,Type1,Type2,FALSE,type2
535,34,ne,0,type4,type2,TRUE,FALSE,FALSE,type1,Type2,Type4,FALSE,type2
322,37,nw,0,type3,type2,FALSE,FALSE,FALSE,type1,Type2,Type4,FALSE,type1
520,47,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type1
346,38,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type1,FALSE,type1
366,55,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,TRUE,type2
412,35,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type2
543,57,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type2,FALSE,type2
554,29,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type4,FALSE,type1
284,44,sw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type2,FALSE,type1
390,29,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type4,FALSE,type2
401,47,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type5,FALSE,type2
87,44,ct,0,type5,type5,TRUE,FALSE,FALSE,type1,Type3,Type1,FALSE,type1
528,28,se,0,type1,type5,TRUE,FALSE,FALSE,type1,Type5,Type4,FALSE,type1
243,37,ne,0,type5,type5,FALSE,FALSE,FALSE,type1,Type1,Type2,FALSE,type2
396,38,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,FALSE,type1
535,51,ct,0,type3,type5,FALSE,FALSE,FALSE,type1,Type5,Type3,FALSE,type1
375,49,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type5,Type1,FALSE,type2
314,43,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type3,FALSE,type2
474,56,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type2,TRUE,type1
354,44,sw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type3,TRUE,type1
443,50,nw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,TRUE,type2
489,37,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type5,FALSE,type1
600,52,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,FALSE,type1
559,33,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type4,TRUE,type2
566,29,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type2,TRUE,type2
428,47,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type3,FALSE,type2
316,52,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type5,FALSE,type2
277,56,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type5,FALSE,type1
555,32,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type1
197,48,ne,0,type4,type5,FALSE,FALSE,FALSE,type5,Type1,Type5,FALSE,type1
476,37,se,0,type5,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,TRUE,type2
190,24,ne,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type1,FALSE,type1
440,49,nw,0,type1,type3,FALSE,FALSE,FALSE,type2,Type3,Type1,FALSE,type2
304,41,se,0,type4,type3,FALSE,FALSE,FALSE,type2,Type3,Type5,FALSE,type2
308,35,nw,0,type3,type3,FALSE,FALSE,FALSE,type2,Type2,Type3,TRUE,type1
403,43,se,0,type3,type3,FALSE,FALSE,FALSE,type1,Type3,Type3,FALSE,type2
290,44,nw,0,type2,type3,TRUE,FALSE,FALSE,type1,Type4,Type3,FALSE,type1
228,38,ne,0,type1,type4,FALSE,FALSE,FALSE,type1,Type5,Type2,FALSE,type1
369,46,nw,0,type2,type4,FALSE,FALSE,FALSE,type1,Type4,Type3,TRUE,type2
393,48,se,0,type2,type4,TRUE,FALSE,FALSE,type1,Type3,Type4,TRUE,type2
157,28,ne,0,type1,type4,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type1
609,37,se,0,type4,type3,FALSE,FALSE,FALSE,type1,Type5,Type5,TRUE,type1
346,45,ne,0,type1,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,TRUE,type1
561,43,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type5,TRUE,type1
600,47,nw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type5,Type1,FALSE,type2
123,54,nw,0,type3,type5,TRUE,FALSE,FALSE,type1,Type5,Type2,TRUE,type2
493,52,ct,0,type4,type5,FALSE,FALSE,FALSE,type1,Type4,Type2,TRUE,type2
273,30,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type1,TRUE,type2
500,60,nw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,TRUE,type2
401,35,nw,0,type2,type1,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type1
654,45,nw,0,type1,type2,FALSE,FALSE,FALSE,type1,Type2,Type1,FALSE,type2
510,51,nw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type2
504,40,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
664,58,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,FALSE,type1
299,31,nw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type3,Type1,FALSE,type2
495,56,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type1,TRUE,type2
429,37,sw,0,type3,type5,TRUE,FALSE,FALSE,type2,Type2,Type4,FALSE,type2
339,25,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type1
293,36,sw,0,type3,type1,FALSE,FALSE,FALSE,type2,Type3,Type3,FALSE,type2
291,57,nw,0,type5,type1,FALSE,FALSE,FALSE,type2,Type4,Type1,TRUE,type1
479,57,sw,0,type5,type1,TRUE,FALSE,FALSE,type2,Type1,Type1,FALSE,type2
460,26,nw,0,type1,type1,TRUE,FALSE,FALSE,type2,Type2,Type1,FALSE,type1
354,39,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type2,Type3,TRUE,type2
379,31,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type5,TRUE,type1
549,43,ne,0,type1,type1,FALSE,FALSE,FALSE,type2,Type3,Type1,TRUE,type2
605,52,sw,0,type4,type1,FALSE,FALSE,FALSE,type2,Type4,Type1,TRUE,type1
339,41,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type3,Type2,FALSE,type2
445,49,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type5,Type2,TRUE,type1
458,27,se,0,type2,type1,FALSE,FALSE,FALSE,type5,Type3,Type2,FALSE,type2
296,63,se,0,type2,type1,FALSE,FALSE,FALSE,type1,Type3,Type1,FALSE,type2
267,37,sw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type4,Type3,TRUE,type1
90,43,sw,0,type3,type1,FALSE,FALSE,FALSE,type2,Type3,Type5,FALSE,type1
388,42,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type2,Type4,TRUE,type2
269,29,ct,0,type2,type1,FALSE,FALSE,FALSE,type2,Type2,Type2,TRUE,type2
355,56,se,0,type1,type1,TRUE,FALSE,FALSE,type1,Type3,Type2,FALSE,type1
597,37,se,0,type5,type1,FALSE,FALSE,FALSE,type1,Type5,Type4,FALSE,type2
313,51,sw,0,type2,type2,FALSE,FALSE,FALSE,type1,Type1,Type4,FALSE,type2
704,56,se,0,type1,type2,FALSE,FALSE,FALSE,type1,Type3,Type5,TRUE,type2
308,31,nw,0,type2,type2,FALSE,FALSE,FALSE,type1,Type1,Type3,TRUE,type2
318,55,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type2,FALSE,type2
478,53,sw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type2,Type4,TRUE,type2
265,40,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type4,FALSE,type2
336,50,nw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type4,Type4,FALSE,type1
245,30,ct,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type1,FALSE,type2
328,45,ne,0,type1,type5,TRUE,FALSE,FALSE,type1,Type2,Type4,FALSE,type1
337,40,nw,0,type2,type5,TRUE,FALSE,FALSE,type1,Type2,Type4,TRUE,type1
658,46,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type1,TRUE,type2
375,35,ne,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type1,TRUE,type2
358,42,nw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type5,Type3,FALSE,type1
335,44,ne,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type1,TRUE,type2
426,54,se,0,type2,type5,TRUE,FALSE,FALSE,type1,Type5,Type4,TRUE,type2
413,56,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type2
445,41,sw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type1,FALSE,type2
359,47,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type1
621,32,sw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,TRUE,type1
573,52,nw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type2,Type4,TRUE,type2
293,37,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type5,FALSE,type2
322,30,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type1,TRUE,type2
459,61,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type2,FALSE,type2
391,53,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type5,Type5,TRUE,type2
595,56,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type5,TRUE,type1
117,38,sw,0,type3,type5,TRUE,FALSE,FALSE,type2,Type4,Type2,TRUE,type1
350,33,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,FALSE,type1
543,52,nw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type5,Type2,TRUE,type1
410,45,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type5,TRUE,type1
517,41,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type5,TRUE,type1
337,44,nw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type1
489,55,nw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type2,Type1,TRUE,type2
303,40,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type5,Type2,FALSE,type2
372,38,nw,0,type1,type3,FALSE,FALSE,FALSE,type2,Type5,Type5,TRUE,type2
531,51,se,0,type1,type3,FALSE,FALSE,FALSE,type2,Type4,Type1,TRUE,type1
215,32,nw,0,type2,type3,TRUE,FALSE,FALSE,type2,Type2,Type2,TRUE,type2
514,39,se,0,type1,type3,FALSE,FALSE,FALSE,type2,Type3,Type1,TRUE,type2
501,56,nw,0,type2,type3,FALSE,FALSE,FALSE,type1,Type4,Type2,FALSE,type2
246,34,se,0,type1,type4,FALSE,FALSE,FALSE,type1,Type2,Type5,FALSE,type2
294,51,se,0,type2,type4,TRUE,FALSE,FALSE,type1,Type4,Type2,TRUE,type1
508,45,nw,0,type1,type4,TRUE,FALSE,FALSE,type1,Type1,Type1,FALSE,type2
375,44,ne,0,type1,type4,FALSE,FALSE,FALSE,type1,Type2,Type4,TRUE,type2
515,44,sw,0,type2,type3,FALSE,FALSE,FALSE,type1,Type3,Type5,TRUE,type1
226,28,nw,0,type1,type5,TRUE,FALSE,FALSE,type1,Type2,Type5,TRUE,type2
436,51,se,0,type3,type5,FALSE,FALSE,FALSE,type1,Type3,Type5,FALSE,type1
223,28,nw,0,type5,type5,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type1
542,21,ct,0,type2,type5,TRUE,FALSE,FALSE,type2,Type1,Type2,TRUE,type1
556,29,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type4,TRUE,type1
694,35,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type5,TRUE,type1
345,34,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type2,FALSE,type2
190,40,nw,0,type4,type1,FALSE,FALSE,FALSE,type2,Type1,Type4,FALSE,type2
561,59,sw,0,type1,type2,FALSE,FALSE,FALSE,type2,Type2,Type5,FALSE,type2
537,28,sw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type3,TRUE,type2
566,47,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type1
284,46,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type1,TRUE,type2
238,35,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type4,FALSE,type2
335,37,se,0,type3,type5,FALSE,FALSE,FALSE,type2,Type2,Type5,TRUE,type2
622,47,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type4,TRUE,type1
333,53,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type1
542,51,nw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type1,Type2,TRUE,type1
485,45,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type2,FALSE,type2
631,51,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type1,Type1,TRUE,type2
559,57,sw,0,type1,type1,TRUE,FALSE,FALSE,type2,Type4,Type3,TRUE,type1
394,54,se,0,type1,type1,FALSE,FALSE,FALSE,type2,Type2,Type2,TRUE,type1
417,53,se,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type1,FALSE,type1
399,43,nw,0,type3,type1,FALSE,FALSE,FALSE,type2,Type1,Type3,FALSE,type1
143,30,sw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type3,Type1,FALSE,type2
505,38,nw,0,type2,type1,FALSE,FALSE,FALSE,type2,Type5,Type4,TRUE,type1
548,37,nw,0,type1,type1,FALSE,FALSE,FALSE,type2,Type5,Type3,FALSE,type1
286,41,se,0,type3,type1,FALSE,FALSE,FALSE,type2,Type1,Type3,FALSE,type2
534,53,se,0,type1,type1,FALSE,FALSE,FALSE,type5,Type3,Type3,TRUE,type2
262,51,nw,0,type2,type1,TRUE,FALSE,TRUE,type5,Type5,Type4,FALSE,type2
526,35,sw,0,type2,type1,FALSE,FALSE,TRUE,type5,Type5,Type5,FALSE,type2
383,33,se,0,type2,type1,FALSE,FALSE,TRUE,type5,Type4,Type3,TRUE,type1
395,44,nw,0,type2,type1,FALSE,FALSE,TRUE,type5,Type4,Type4,FALSE,type1
456,50,se,0,type1,type1,FALSE,FALSE,TRUE,type5,Type5,Type4,FALSE,type2
413,24,ne,0,type1,type1,FALSE,FALSE,TRUE,type5,Type1,Type2,FALSE,type2
378,24,sw,0,type5,type2,TRUE,FALSE,TRUE,type5,Type4,Type2,TRUE,type2
167,31,se,0,type2,type2,FALSE,FALSE,TRUE,type5,Type3,Type2,FALSE,type1
550,41,sw,0,type1,type2,FALSE,FALSE,TRUE,type5,Type4,Type4,TRUE,type1
368,36,se,0,type1,type5,FALSE,FALSE,TRUE,type5,Type3,Type2,FALSE,type1
547,44,se,0,type2,type5,FALSE,FALSE,TRUE,type5,Type2,Type3,TRUE,type2
475,49,nw,0,type2,type5,FALSE,FALSE,TRUE,type1,Type5,Type4,TRUE,type1
418,32,nw,0,type2,type5,TRUE,FALSE,TRUE,type1,Type2,Type2,TRUE,type1
350,44,sw,0,type3,type5,FALSE,FALSE,TRUE,type1,Type4,Type3,TRUE,type1
282,56,nw,0,type3,type5,FALSE,FALSE,TRUE,type1,Type5,Type5,TRUE,type2
232,32,sw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type2,Type3,FALSE,type1
535,51,se,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,TRUE,type2
480,47,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type1,Type5,TRUE,type2
316,49,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type4,Type5,TRUE,type1
227,23,ct,0,type2,type5,FALSE,FALSE,FALSE,type1,Type3,Type4,FALSE,type2
443,33,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type1,Type4,TRUE,type1
502,29,se,0,type1,type5,TRUE,FALSE,FALSE,type1,Type1,Type3,FALSE,type1
291,28,ne,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type5,TRUE,type2
296,45,se,0,type4,type5,TRUE,FALSE,FALSE,type1,Type3,Type4,FALSE,type2
571,44,sw,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type3,FALSE,type2
496,45,nw,0,type2,type5,FALSE,FALSE,FALSE,type1,Type2,Type4,FALSE,type1
308,51,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type2,Type3,FALSE,type1
115,55,ne,0,type1,type5,FALSE,FALSE,FALSE,type2,Type3,Type3,TRUE,type1
500,53,nw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type1,TRUE,type2
251,48,sw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type4,Type3,TRUE,type1
110,37,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,TRUE,type2
448,33,se,0,type2,type5,FALSE,FALSE,FALSE,type2,Type5,Type2,TRUE,type1
243,47,nw,0,type4,type5,FALSE,FALSE,FALSE,type2,Type2,Type1,TRUE,type2
394,42,sw,0,type1,type5,FALSE,FALSE,FALSE,type2,Type2,Type5,FALSE,type2
627,55,se,0,type1,type5,FALSE,FALSE,FALSE,type2,Type1,Type5,TRUE,type2
546,24,ne,0,type5,type5,FALSE,FALSE,FALSE,type2,Type3,Type4,FALSE,type1
316,48,sw,0,type2,type5,FALSE,FALSE,FALSE,type2,Type4,Type4,TRUE,type1
616,57,nw,0,type3,type5,FALSE,FALSE,FALSE,type2,Type2,Type1,TRUE,type1
496,35,sw,0,type2,type5,FALSE,FALSE,FALSE,type5,Type2,Type2,TRUE,type2
507,28,nw,0,type2,type3,TRUE,FALSE,FALSE,type5,Type5,Type4,FALSE,type1
425,59,se,0,type1,type3,FALSE,FALSE,FALSE,type5,Type2,Type5,TRUE,type2
460,33,nw,0,type2,type3,TRUE,FALSE,FALSE,type5,Type4,Type1,FALSE,type1
339,51,sw,0,type2,type3,FALSE,FALSE,FALSE,type5,Type3,Type1,TRUE,type1
181,58,se,0,type2,type3,FALSE,FALSE,FALSE,type5,Type1,Type3,TRUE,type2
548,38,ne,0,type2,type4,FALSE,FALSE,FALSE,type5,Type4,Type1,TRUE,type2
392,46,se,0,type1,type4,FALSE,FALSE,FALSE,type5,Type3,Type4,TRUE,type1
548,58,nw,0,type1,type4,FALSE,FALSE,FALSE,type1,Type4,Type3,FALSE,type1
662,47,ct,0,type4,type4,FALSE,FALSE,FALSE,type1,Type1,Type2,TRUE,type2
633,37,se,0,type2,type3,FALSE,FALSE,FALSE,type1,Type2,Type4,FALSE,type2
377,48,sw,0,type3,type5,FALSE,FALSE,FALSE,type1,Type5,Type4,TRUE,type2
539,54,se,0,type1,type5,FALSE,FALSE,FALSE,type1,Type3,Type1,FALSE,type1
